gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Insr,chr8,3122061,3279617,-,3279617,3289617,5.72312251880169,5.002836161479951,0.8741445155235724,Mixed,NSC,Mecp2
Zfp358,chr8,3493138,3497208,+,3483138,3493138,4.617744559395312,4.5749090922117235,0.9907237252661724,Mixed,NSC,Mecp2
Mcoln1,chr8,3500457,3515232,+,3490457,3500457,6.280149729931355,4.849384284934998,0.7721765393303773,Mixed,NSC,Mecp2
Camsap3,chr8,3587293,3609075,+,3577293,3587293,3.745036963915825,3.6486970053410532,0.974275298347379,Mixed,NSC,Mecp2
Trappc5,chr8,3676299,3681255,+,3666299,3676299,5.752391306501627,4.645618230597973,0.8075977420637699,Mixed,NSC,Mecp2
Timm44,chr8,4259731,4275913,-,4275913,4285913,5.313137168133259,5.266649055285454,0.9912503458170385,Mixed,NSC,Mecp2
Cers4,chr8,4493026,4531680,+,4483026,4493026,5.912194499182702,5.026894633193015,0.850258670259906,Mixed,NSC,Mecp2
Efnb2,chr8,8617434,8661242,-,8661242,8671242,5.4439957475066185,5.2108940118980405,0.9571818666986762,Mixed,NSC,Mecp2
Mir7654,chr8,8690093,8690162,-,8690162,8700162,5.373242762386798,4.512536793503761,0.8398162884230619,Mixed,NSC,Mecp2
Myo16,chr8,10153911,10634742,+,10143911,10153911,6.024430591142178,5.649619001193047,0.9377847276553867,Mixed,NSC,Mecp2
Sox1ot,chr8,12385771,12436768,+,12375771,12385771,6.583639142763615,5.332726472783089,0.8099967749059481,Mixed,NSC,Mecp2
Lamp1,chr8,13159161,13175338,+,13149161,13159161,5.860511927330495,5.571374012989998,0.9506633690152387,Mixed,NSC,Mecp2
Grtp1,chr8,13172022,13200620,-,13200620,13210620,5.64019561457634,5.578642040276528,0.9890866242048884,Mixed,NSC,Mecp2
Champ1,chr8,13869641,13881639,+,13859641,13869641,2.590276006400585,2.0742531879997257,0.8007846202004093,Mixed,NSC,Mecp2
Coprs,chr8,13884794,13890281,-,13890281,13900281,4.382260225403309,4.826049996728897,1.1012696071203176,Mixed,NSC,Mecp2
Fbxo25,chr8,13907803,13940522,+,13897803,13907803,3.6858970607399937,4.846537039265632,1.3148867044845318,Mixed,NSC,Mecp2
Erich1,chr8,14027561,14090301,-,14090301,14100301,6.1336099381327625,5.304320937285423,0.8647959343336076,Mixed,NSC,Mecp2
Cln8,chr8,14881335,14901720,+,14871335,14881335,6.040510062456131,6.179116838932037,1.0229462040527662,Mixed,NSC,Mecp2
Csmd1,chr8,15892537,17535586,-,17535586,17545586,4.418075923013688,4.579001601309776,1.0364243804543578,Mixed,NSC,Mecp2
Thsd1,chr8,22227313,22261334,+,22217313,22227313,6.522436706399917,5.900915166954993,0.9047102229700325,Mixed,NSC,Mecp2
