chrom,start,end,gfp_s2s,gfp_s3,gfp_diff,m2_s2s,m2_s3,m2_diff,condition_diff,abs_condition_diff,is_significant,change_type
chr10,0,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,10000,20000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,20000,30000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,30000,40000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,40000,50000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,50000,60000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,60000,70000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,70000,80000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,80000,90000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,90000,100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,100000,110000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,110000,120000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,120000,130000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,130000,140000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,140000,150000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,150000,160000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,160000,170000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,170000,180000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,180000,190000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,190000,200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,200000,210000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,210000,220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,220000,230000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,230000,240000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,240000,250000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,250000,260000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,260000,270000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,270000,280000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,280000,290000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,290000,300000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,300000,310000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,310000,320000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,320000,330000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,330000,340000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,340000,350000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,350000,360000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,360000,370000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,370000,380000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,380000,390000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,390000,400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,400000,410000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,410000,420000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,420000,430000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,430000,440000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
chr10,440000,450000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,No change
