gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,diff,state,cell_type
Gucy1a2,chr9,3532778,3894736,+,3522778,3532778,4.2650660351276395,4.67140924337705,0.4063432082494103,Mixed,Neu
Aasdhppt,chr9,4294793,4309471,-,4309471,4319471,3.5960043188571933,5.6872693970521295,2.0912650781949362,Heterochromatin,Neu
Pdgfd,chr9,6168584,6378850,+,6158584,6168584,3.164707327914238,5.187759960158665,2.0230526322444273,Heterochromatin,Neu
Dync2h1,chr9,6928503,7184446,-,7184446,7194446,4.1608694246768945,4.262917793059349,0.10204836838245424,Mixed,Neu
Dcun1d5,chr9,7184520,7208205,+,7174520,7184520,4.065618891119957,4.2111647026538845,0.14554581153392743,Mixed,Neu
Tmem123,chr9,7764041,7794333,+,7754041,7764041,4.284678848862648,4.723892680867514,0.4392138320048655,Mixed,Neu
Birc2,chr9,7818227,7837064,-,7837064,7847064,4.398117030739784,4.849816282280286,0.45169925154050183,Mixed,Neu
Birc3,chr9,7848699,7873186,-,7873186,7883186,5.959143851947785,4.794198379079501,-1.1649454728682844,Mixed,Neu
Yap1,chr9,7931999,8004596,-,8004596,8014596,4.472706592321396,5.110338535181682,0.6376319428602857,Mixed,Neu
Cfap300,chr9,8021672,8042823,-,8042823,8052823,2.2404721956014635,2.6332811701377232,0.39280897453625974,Mixed,Neu
Cep126,chr9,8076461,8134294,-,8134294,8144294,3.499765091276169,4.96985620590051,1.4700911146243412,Mixed,Neu
Trpc6,chr9,8544142,8680741,+,8534142,8544142,6.357879218864442,4.355060756349564,-2.0028184625148775,Euchromatin,Neu
Pgr,chr9,8899833,8968611,+,8889833,8899833,3.32803608212471,5.180338686116536,1.8523026039918258,Mixed,Neu
Arhgap42,chr9,8994329,9239101,-,9239101,9249101,3.11733311214447,5.3706222739140195,2.2532891617695494,Heterochromatin,Neu
Mtmr2,chr9,13748410,13806481,+,13738410,13748410,3.247379211544991,5.092449999570847,1.845070788025856,Mixed,Neu
Fam76b,chr9,13827716,13854987,+,13817716,13827716,3.8648890001773832,4.761203585712114,0.8963145855347312,Mixed,Neu
Sesn3,chr9,14275067,14333101,+,14265067,14275067,2.4123964562416074,4.502230823198954,2.089834366957347,Heterochromatin,Neu
Endod1,chr9,14353990,14381507,-,14381507,14391507,3.6263819157600405,5.854320359400909,2.227938443640868,Heterochromatin,Neu
Kdm4d,chr9,14462548,14500482,-,14500482,14510482,5.995380452513695,5.189818086624145,-0.8055623658895499,Mixed,Neu
Amotl1,chr9,14541966,14645056,-,14645056,14655056,4.862955377459526,5.001770980588595,0.1388156031290686,Mixed,Neu
Fut4,chr9,14748320,14752393,-,14752393,14762393,3.668037369990349,4.200809734451771,0.532772364461422,Mixed,Neu
Mre11a,chr9,14784654,14837123,+,14774654,14784654,2.215919755148888,4.600980458132426,2.3850607029835382,Heterochromatin,Neu
Gpr83,chr9,14860210,14870789,+,14850210,14860210,5.021561466813088,3.8494475359519327,-1.1721139308611552,Mixed,Neu
Panx1,chr9,15002128,15045478,-,15045478,15055478,5.066539780592919,5.716324028778076,0.6497842481851572,Mixed,Neu
Med17,chr9,15260351,15279931,-,15279931,15289931,3.5036259988546377,4.319228599818548,0.8156026009639099,Mixed,Neu
4931406C07Rik,chr9,15283337,15306448,-,15306448,15316448,3.603738045811653,5.647714246002832,2.043976200191179,Heterochromatin,Neu
Cep295,chr9,15316915,15357788,-,15357788,15367788,4.7331118797063825,5.149007393487294,0.41589551378091194,Mixed,Neu
Smco4,chr9,15493432,15545260,+,15483432,15493432,5.261953687906265,3.7179452757358544,-1.544008412170411,Mixed,Neu
Slc36a4,chr9,15709738,15743361,+,15699738,15709738,5.935982591605187,4.782742520912488,-1.153240070692699,Mixed,Neu
Fat3,chr9,15910189,16501285,-,16501285,16511285,3.880913620352745,4.38575482014815,0.504841199795405,Mixed,Neu
Chordc1,chr9,18292125,18317442,+,18282125,18292125,6.535764451265335,4.774979250868162,-1.760785200397173,Mixed,Neu
