gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Wdr33,chr18,31804090,31907397,+,31794090,31804090,6.640534203688304,4.2551561905145645,0.6407852229947334,Mixed,Neu,Mecp2
Pcdhgb7,chr18,37751600,37841873,+,37741600,37751600,6.81081155792872,4.731784492611886,0.6947460596092162,Mixed,Neu,Mecp2
Pcdhga12,chr18,37765580,37841873,+,37755580,37765580,7.027297049204509,5.201897462964058,0.7402415788803056,Mixed,Neu,Mecp2
Fbn2,chr18,58008623,58210487,-,58210487,58220487,3.948607673454285,4.558909654668967,1.1545613116536297,Mixed,Neu,Mecp2
Adamts19,chr18,58836667,59054060,+,58826667,58836667,3.425142137527466,5.0023423181374875,1.4604772932864525,Mixed,Neu,Mecp2
Fbxo38,chr18,62504155,62548695,-,62548695,62558695,4.134915391127269,4.921008069753647,1.190110946481077,Mixed,Neu,Mecp2
Grp,chr18,65872820,65886596,+,65862820,65872820,4.164844176928202,4.89782689944903,1.1759928322363893,Mixed,Neu,Mecp2
Poli,chr18,70508680,70530620,-,70530620,70540620,3.205881317615509,4.576465372045836,1.4275217697234495,Mixed,Neu,Mecp2
Mbd1,chr18,74267605,74282732,+,74257605,74267605,1.5238172376950583,1.27325163936615,0.835567158494731,Mixed,Neu,Mecp2
Ctif,chr18,75431224,75697554,-,75697554,75707554,4.921275370438893,5.077002915318807,1.0316437372749627,Mixed,Neu,Mecp2
Zbtb7c,chr18,75820178,76148564,+,75810178,75820178,4.173527027606965,3.648170918067296,0.8741217904988865,Mixed,Neu,Mecp2
