gene,Mecp2_ratio,GFP_ratio,Mecp2_log_ratio,GFP_log_ratio,log_ratio_change
Wdr33,0.6407852229947334,0.8623342810941013,-0.6420872164260522,-0.21368086108310783,-0.42840635534294436
Pcdhgb7,0.6947460596092162,0.6892884161408604,-0.5254423479708653,-0.5368203246265923,0.01137797665572704
Pcdhga12,0.7402415788803056,0.728202310115158,-0.4339319217462377,-0.4575887773589911,0.023656855612753436
Fbn2,1.1545613116536297,1.4496812262387717,0.2073447878110097,0.5357356975613906,-0.3283909097503809
Adamts19,1.4604772932864525,2.4797674451017695,0.5464399280967821,1.3102048296726574,-0.7637649015758753
Fbxo38,1.190110946481077,1.1223570551045734,0.25109607309375953,0.16653171309666942,0.08456435999709011
Grp,1.1759928322363893,1.0440933822670087,0.23387926686770452,0.06225075032605429,0.17162851654165023
Poli,1.4275217697234495,1.304941553258692,0.5135127468718881,0.38398519169008216,0.12952755518180592
Mbd1,0.835567158494731,1.0916981424818049,-0.25917230569907473,0.12657400227803536,-0.38574630797711007
Ctif,1.0316437372749627,0.9905130880365013,0.044944843625666704,-0.013752056753310449,0.05869690037897715
Zbtb7c,0.8741217904988865,1.2151724755628854,-0.19409379192613951,0.28116109735335293,-0.47525488927949244
