gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Carns1,chr19,4164324,4175479,-,4175479,4185479,6.545431340567272,3.7936567526181535,0.5795885030686716,Mixed,Neu,Mecp2
Grk2,chr19,4286001,4306222,-,4306222,4316222,5.949971489906311,5.097657784032822,0.8567533126302577,Mixed,Neu,Mecp2
Tmem151a,chr19,5070859,5085531,-,5085531,5095531,7.185459144433339,4.7562999407370885,0.6619340316508306,Mixed,Neu,Mecp2
Sart1,chr19,5377523,5388703,-,5388703,5398703,6.889093909263611,4.271495106418927,0.6200372883108971,Mixed,Neu,Mecp2
Cdc42bpg,chr19,6306456,6325652,+,6296456,6306456,5.781533258342743,3.562923330831527,0.6162592467474324,Mixed,Neu,Mecp2
Mir5046,chr19,6829886,6829944,-,6829944,6839944,4.564039633878072,4.850553905733427,1.0627764644567521,Mixed,Neu,Mecp2
Mark2,chr19,7275396,7341860,-,7341860,7351860,4.996911968866983,5.482643784046172,1.0972063983127014,Mixed,Neu,Mecp2
Ddb1,chr19,10605327,10629819,+,10595327,10605327,5.631991934649149,4.373227178939184,0.7764974150680525,Mixed,Neu,Mecp2
A330040F15Rik,chr19,12517915,12596566,-,12596566,12606566,5.168079274495443,3.796644451769193,0.7346335553530876,Mixed,Neu,Mecp2
Cpeb3,chr19,37021291,37208601,-,37208601,37218601,4.528370901918411,5.115324351731936,1.1296169113631718,Mixed,Neu,Mecp2
Cyp26c1,chr19,37685581,37693398,+,37675581,37685581,4.137521422863006,4.274691585826873,1.0331527378217054,Mixed,Neu,Mecp2
Pi4k2a,chr19,42090470,42122087,+,42080470,42090470,4.916855239391327,4.717410433848698,0.959436510567816,Mixed,Neu,Mecp2
Kcnip2,chr19,45791839,45816061,-,45816061,45826061,6.403549682966869,4.583131863812606,0.7157173896852107,Mixed,Neu,Mecp2
Ccdc186,chr19,56787481,56822190,-,56822190,56832190,5.140179280122122,5.275232054034868,1.0262739423185134,Mixed,Neu,Mecp2
Eno4,chr19,58943425,58971421,+,58933425,58943425,4.217097365856171,4.700380141397318,1.114600810371147,Mixed,Neu,Mecp2
Carns1,chr19,4164324,4175479,-,4175479,4185479,5.455773867249489,4.166672073149681,0.763717883939771,Mixed,Neu,GFP
