gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,ratio,state,cell_type,condition
Carns1,chr19,4164324,4175479,-,4175479,4185479,5.455773867249489,4.166672073149681,0.763717883939771,Mixed,Neu,GFP
Grk2,chr19,4286001,4306222,-,4306222,4316222,4.403701491594315,4.173267310873666,0.9476726156029203,Mixed,Neu,GFP
Tmem151a,chr19,5070859,5085531,-,5085531,5095531,6.27802193789482,4.3938706003109615,0.6998813708803856,Mixed,Neu,GFP
Sart1,chr19,5377523,5388703,-,5388703,5398703,5.48529123764038,4.98547352092266,0.9088803684136327,Mixed,Neu,GFP
Cdc42bpg,chr19,6306456,6325652,+,6296456,6306456,6.76596913049221,4.151268053078652,0.6135511370233898,Mixed,Neu,GFP
Mir5046,chr19,6829886,6829944,-,6829944,6839944,7.194248947000504,4.250156290300687,0.5907713677426611,Mixed,Neu,GFP
Mark2,chr19,7275396,7341860,-,7341860,7351860,5.288985223054886,5.412525222023329,1.0233579777137451,Mixed,Neu,GFP
Ddb1,chr19,10605327,10629819,+,10595327,10605327,5.22014551141262,4.505838305052122,0.8631633534354869,Mixed,Neu,GFP
A330040F15Rik,chr19,12517915,12596566,-,12596566,12606566,4.482447096467018,4.595440187271436,1.0252079028201977,Mixed,Neu,GFP
Cpeb3,chr19,37021291,37208601,-,37208601,37218601,3.9235889352202413,5.230075489012401,1.3329825257851133,Mixed,Neu,GFP
Cyp26c1,chr19,37685581,37693398,+,37675581,37685581,2.9850998199462895,5.390121818772951,1.8056755699613205,Mixed,Neu,GFP
Pi4k2a,chr19,42090470,42122087,+,42080470,42090470,3.217568514704704,4.1199412370125446,1.2804517505016226,Mixed,Neu,GFP
Kcnip2,chr19,45791839,45816061,-,45816061,45826061,5.022833733916283,4.612959084145228,0.918397726963684,Mixed,Neu,GFP
Ccdc186,chr19,56787481,56822190,-,56822190,56832190,6.083333319544792,5.130234240492185,0.8433261784307544,Mixed,Neu,GFP
Eno4,chr19,58943425,58971421,+,58933425,58943425,2.9582409186363217,3.9283512826363243,1.3279348743668924,Mixed,Neu,GFP
