gene,chrom,start,end,strand,promoter_start,promoter_end,s2s_signal,s3_signal,diff,state,cell_type
Fam171a1,chr2,3114224,3227806,+,3104224,3114224,3.8754574505090713,4.760920617198944,0.8854631666898727,Mixed,Neu
Nmt2,chr2,3284212,3328877,+,3274212,3284212,3.9001069849014276,5.24742860502402,1.3473216201225928,Mixed,Neu
Rpp38,chr2,3328949,3332643,-,3332643,3342643,5.2574063755512235,5.6124613146225615,0.355054939071338,Mixed,Neu
Meig1,chr2,3409043,3422648,-,3422648,3432648,3.6742002907991407,5.362337690806389,1.6881374000072484,Mixed,Neu
Suv39h2,chr2,3455815,3475031,-,3475031,3485031,3.9155276151895526,4.332337502249082,0.4168098870595296,Mixed,Neu
Cdnf,chr2,3513030,3526376,+,3503030,3513030,5.272655139684677,5.174302917599678,-0.09835222208499861,Mixed,Neu
Fam107b,chr2,3570488,3782142,+,3560488,3570488,4.979674306130409,3.568460098346075,-1.4112142077843344,Mixed,Neu
Frmd4a,chr2,4017717,4614043,+,4007717,4017717,2.166856917142868,5.117588730223973,2.9507318130811053,Heterochromatin,Neu
Bend7,chr2,4717831,4802142,+,4707831,4717831,3.2425717180490494,4.613963582424323,1.3713918643752736,Mixed,Neu
Sephs1,chr2,4881564,4910557,+,4871564,4881564,5.125888569879532,6.1021546109914775,0.9762660411119457,Mixed,Neu
Mcm10,chr2,4989714,5012791,-,5012791,5022791,3.8637130214929583,4.235529120262464,0.3718160987695054,Mixed,Neu
Optn,chr2,5020642,5064051,-,5064051,5074051,2.844338086915016,3.213610900950432,0.369272814035416,Mixed,Neu
Ccdc3,chr2,5137776,5230878,+,5127776,5137776,5.45480304248333,4.48457699449857,-0.9702260479847595,Mixed,Neu
Camk1d,chr2,5293457,5714515,-,5714515,5724515,3.143033123254776,4.861541073322296,1.7185079500675196,Mixed,Neu
Nudt5,chr2,5845019,5871895,+,5835019,5845019,3.2556431790351867,4.3979152297576265,1.1422720507224398,Mixed,Neu
Sec61a2,chr2,5870987,5895432,-,5895432,5905432,5.067090055704117,4.240677668364842,-0.8264123873392748,Mixed,Neu
Dhtkd1,chr2,5896115,5942792,-,5942792,5952792,5.623179935288428,4.946954923907916,-0.6762250113805122,Mixed,Neu
Upf2,chr2,5951469,6056703,+,5941469,5951469,5.858439908933639,4.66540276705424,-1.1930371418793992,Mixed,Neu
Proser2,chr2,6097607,6130211,-,6130211,6140211,4.738786083102227,4.487272131435076,-0.2515139516671505,Mixed,Neu
Usp6nl,chr2,6322667,6446390,+,6312667,6322667,3.5202795320153237,6.122893351252874,2.6026138192375505,Heterochromatin,Neu
Celf2,chr2,6539694,7509563,-,7509563,7519563,3.5193254604101183,4.92850508134365,1.409179620933532,Mixed,Neu
Gata3,chr2,9857078,9890034,-,9890034,9900034,3.575684898734093,4.426884400892257,0.8511995021581646,Mixed,Neu
Taf3,chr2,9914552,10048596,-,10048596,10058596,4.3499619004487995,4.138285235762596,-0.2116766646862036,Mixed,Neu
Sfmbt2,chr2,10370510,10595253,+,10360510,10370510,3.9756459352970124,3.9181252057552336,-0.05752072954177878,Mixed,Neu
Prkcq,chr2,11172108,11301222,+,11162108,11172108,2.5591876828193665,4.2877790121078485,1.728591329288482,Mixed,Neu
Pfkfb3,chr2,11471433,11554077,-,11554077,11564077,7.270129317426681,4.364495986437798,-2.9056333309888833,Euchromatin,Neu
Rbm17,chr2,11585437,11604153,-,11604153,11614153,5.312168243873119,4.835826433666548,-0.47634181020657085,Mixed,Neu
Fbh1,chr2,11742573,11777582,-,11777582,11787582,5.467328180766105,4.4368841798146565,-1.0304440009514488,Mixed,Neu
Ankrd16,chr2,11777876,11790329,+,11767876,11777876,4.575749200487136,5.55261899634997,0.9768697958628341,Mixed,Neu
Itga8,chr2,12106632,12301922,-,12301922,12311922,3.038851813006401,4.234467486556371,1.1956156735499697,Mixed,Neu
Mindy3,chr2,12347263,12419470,-,12419470,12429470,4.365498000264168,3.9454981597661978,-0.4199998404979701,Mixed,Neu
C1ql3,chr2,13003457,13011806,-,13011806,13021806,2.85144948079586,4.382545168654124,1.5310956878582638,Mixed,Neu
Rsu1,chr2,13076821,13271415,-,13271415,13281415,3.4866731309890753,4.91593020439148,1.4292570734024048,Mixed,Neu
